event_type,resource_id,resource_name,resource_type,enterprise_id,timestamp,client_ip,geoip,user_agent,success
user_login_event,user_3,user_3,user,enterprise_7,2025-03-27T05:37:44,182.64.153.255,"{""country_code"": ""IN"", ""continent_code"": ""AS"", ""region_name"": ""New Delhi"", ""region_code"": ""IN"", ""timezone"": ""Asia/Kolkata"", ""latitude"": 28.6352, ""longitude"": 77.1495}","{""browser"": ""Safari"", ""browser_version"": ""114.0"", ""os"": ""MacOS"", ""os_version"": ""12.0"", ""device"": ""Office-Desktop""}",True
user_login_event,user_4,user_4,user,enterprise_5,2025-05-06T16:37:44,23.106.194.177,"{""country_code"": ""US"", ""continent_code"": ""NA"", ""region_name"": ""New York"", ""region_code"": ""US"", ""timezone"": ""America/New_York"", ""latitude"": 40.5224, ""longitude"": -76.0569}","{""browser"": ""Firefox"", ""browser_version"": ""115.0"", ""os"": ""Linux"", ""os_version"": ""14.0"", ""device"": ""Office-Desktop""}",False
user_login_event,user_7,user_7,user,enterprise_2,2025-05-27T06:37:44,178.140.161.113,"{""country_code"": ""RU"", ""continent_code"": ""EU"", ""region_name"": ""Moscow"", ""region_code"": ""RU"", ""timezone"": ""Europe/Moscow"", ""latitude"": 55.5718, ""longitude"": 37.1693}","{""browser"": ""Firefox"", ""browser_version"": ""114.0"", ""os"": ""MacOS"", ""os_version"": ""10.0"", ""device"": ""Windows-PC""}",True
user_login_event,user_16,user_16,user,enterprise_1,2025-05-12T10:37:44,211.45.132.193,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.8379, ""longitude"": 126.6038}","{""browser"": ""Safari"", ""browser_version"": ""111.0"", ""os"": ""MacOS"", ""os_version"": ""12.0"", ""device"": ""US-Linux-Box""}",False
user_login_event,user_5,user_5,user,enterprise_9,2025-06-20T09:37:44,211.45.246.16,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.6808, ""longitude"": 126.6706}","{""browser"": ""Chrome"", ""browser_version"": ""112.0"", ""os"": ""Windows"", ""os_version"": ""14.0"", ""device"": ""US-MacBook.local""}",True
user_login_event,user_12,user_12,user,enterprise_9,2025-05-22T09:37:44,222.99.53.88,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.1199, ""longitude"": 126.1421}","{""browser"": ""Safari"", ""browser_version"": ""115.0"", ""os"": ""Windows"", ""os_version"": ""12.0"", ""device"": ""US-Linux-Box""}",True
user_login_event,user_14,user_14,user,enterprise_5,2025-04-03T13:37:44,195.154.227.199,"{""country_code"": ""FR"", ""continent_code"": ""EU"", ""region_name"": ""Paris"", ""region_code"": ""FR"", ""timezone"": ""Europe/Paris"", ""latitude"": 48.9776, ""longitude"": 2.5969}","{""browser"": ""Chrome"", ""browser_version"": ""112.0"", ""os"": ""MacOS"", ""os_version"": ""10.0"", ""device"": ""Mobile-Phone""}",True
user_login_event,user_11,user_11,user,enterprise_5,2025-04-11T04:37:44,213.87.101.251,"{""country_code"": ""RU"", ""continent_code"": ""EU"", ""region_name"": ""Moscow"", ""region_code"": ""RU"", ""timezone"": ""Europe/Moscow"", ""latitude"": 55.7247, ""longitude"": 37.9215}","{""browser"": ""Edge"", ""browser_version"": ""110.0"", ""os"": ""Windows"", ""os_version"": ""13.0"", ""device"": ""Linux-Workstation""}",True
user_login_event,user_18,user_18,user,enterprise_9,2025-05-20T07:37:44,222.99.221.32,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.4978, ""longitude"": 126.0508}","{""browser"": ""Safari"", ""browser_version"": ""112.0"", ""os"": ""MacOS"", ""os_version"": ""13.0"", ""device"": ""Mobile-Phone""}",True
user_login_event,user_5,user_5,user,enterprise_9,2025-05-07T12:37:44,222.99.242.249,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.8085, ""longitude"": 126.1843}","{""browser"": ""Chrome"", ""browser_version"": ""115.0"", ""os"": ""Windows"", ""os_version"": ""11.0"", ""device"": ""US-Windows-PC""}",True
user_login_event,user_7,user_7,user,enterprise_2,2025-06-19T12:37:44,213.87.242.186,"{""country_code"": ""RU"", ""continent_code"": ""EU"", ""region_name"": ""Moscow"", ""region_code"": ""RU"", ""timezone"": ""Europe/Moscow"", ""latitude"": 55.8515, ""longitude"": 37.5136}","{""browser"": ""Firefox"", ""browser_version"": ""111.0"", ""os"": ""MacOS"", ""os_version"": ""10.0"", ""device"": ""Office-Desktop""}",True
user_login_event,user_13,user_13,user,enterprise_5,2025-05-01T09:37:44,90.63.221.210,"{""country_code"": ""FR"", ""continent_code"": ""EU"", ""region_name"": ""Paris"", ""region_code"": ""FR"", ""timezone"": ""Europe/Paris"", ""latitude"": 48.9332, ""longitude"": 2.0642}","{""browser"": ""Safari"", ""browser_version"": ""110.0"", ""os"": ""Linux"", ""os_version"": ""13.0"", ""device"": ""Airport-Terminal""}",True
user_login_event,user_19,user_19,user,enterprise_5,2025-05-22T04:37:44,175.223.46.144,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.0484, ""longitude"": 126.5245}","{""browser"": ""Chrome"", ""browser_version"": ""112.0"", ""os"": ""Windows"", ""os_version"": ""10.0"", ""device"": ""US-Windows-PC""}",True
user_login_event,user_1,user_1,user,enterprise_3,2025-05-02T10:37:44,211.45.226.218,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.2443, ""longitude"": 127.2617}","{""browser"": ""Edge"", ""browser_version"": ""110.0"", ""os"": ""Windows"", ""os_version"": ""10.0"", ""device"": ""US-MacBook.local""}",True
user_login_event,user_16,user_16,user,enterprise_1,2025-06-22T11:37:44,222.99.2.21,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.4955, ""longitude"": 126.9146}","{""browser"": ""Firefox"", ""browser_version"": ""111.0"", ""os"": ""MacOS"", ""os_version"": ""13.0"", ""device"": ""US-Office-Desktop""}",True
user_login_event,user_19,user_19,user,enterprise_5,2025-03-25T05:37:44,222.99.67.209,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.5415, ""longitude"": 126.3237}","{""browser"": ""Chrome"", ""browser_version"": ""115.0"", ""os"": ""Windows"", ""os_version"": ""10.0"", ""device"": ""US-Office-Desktop""}",True
user_login_event,user_8,user_8,user,enterprise_4,2025-04-21T06:37:44,95.165.172.146,"{""country_code"": ""RU"", ""continent_code"": ""EU"", ""region_name"": ""Moscow"", ""region_code"": ""RU"", ""timezone"": ""Europe/Moscow"", ""latitude"": 55.5861, ""longitude"": 37.0496}","{""browser"": ""Script-Engine"", ""browser_version"": ""113.0"", ""os"": ""MacOS"", ""os_version"": ""11.0"", ""device"": ""Public-Kiosk""}",True
user_login_event,user_15,user_15,user,enterprise_10,2025-06-09T09:37:44,103.27.13.93,"{""country_code"": ""IN"", ""continent_code"": ""AS"", ""region_name"": ""New Delhi"", ""region_code"": ""IN"", ""timezone"": ""Asia/Kolkata"", ""latitude"": 28.6543, ""longitude"": 77.0713}","{""browser"": ""Safari"", ""browser_version"": ""113.0"", ""os"": ""Windows"", ""os_version"": ""12.0"", ""device"": ""MacBook-Pro.local""}",True
user_login_event,user_16,user_16,user,enterprise_1,2025-05-01T11:37:44,157.131.222.177,"{""country_code"": ""US"", ""continent_code"": ""NA"", ""region_name"": ""New York"", ""region_code"": ""US"", ""timezone"": ""America/New_York"", ""latitude"": 42.3598, ""longitude"": -79.0856}","{""browser"": ""Bot-Client"", ""browser_version"": ""115.0"", ""os"": ""MacOS"", ""os_version"": ""12.0"", ""device"": ""Internet-Cafe""}",True
user_login_event,user_1,user_1,user,enterprise_3,2025-04-19T09:37:44,175.223.62.20,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.8276, ""longitude"": 127.4374}","{""browser"": ""Safari"", ""browser_version"": ""110.0"", ""os"": ""Windows"", ""os_version"": ""10.0"", ""device"": ""Office-Desktop""}",True
user_login_event,user_11,user_11,user,enterprise_5,2025-05-12T03:37:44,213.87.10.117,"{""country_code"": ""RU"", ""continent_code"": ""EU"", ""region_name"": ""Moscow"", ""region_code"": ""RU"", ""timezone"": ""Europe/Moscow"", ""latitude"": 55.733, ""longitude"": 37.7104}","{""browser"": ""Edge"", ""browser_version"": ""114.0"", ""os"": ""Windows"", ""os_version"": ""12.0"", ""device"": ""Linux-Workstation""}",True
user_login_event,user_19,user_19,user,enterprise_5,2025-04-04T04:37:44,211.45.94.143,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.4504, ""longitude"": 126.3598}","{""browser"": ""Chrome"", ""browser_version"": ""112.0"", ""os"": ""Windows"", ""os_version"": ""14.0"", ""device"": ""Office-Desktop""}",True
user_login_event,user_12,user_12,user,enterprise_9,2025-06-11T02:37:44,222.99.200.167,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.3939, ""longitude"": 127.0499}","{""browser"": ""Safari"", ""browser_version"": ""112.0"", ""os"": ""Windows"", ""os_version"": ""11.0"", ""device"": ""US-Windows-PC""}",False
user_login_event,user_19,user_19,user,enterprise_5,2025-04-05T10:37:44,211.45.248.27,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.8467, ""longitude"": 126.9181}","{""browser"": ""Firefox"", ""browser_version"": ""110.0"", ""os"": ""Windows"", ""os_version"": ""14.0"", ""device"": ""US-MacBook.local""}",True
user_login_event,user_17,user_17,user,enterprise_2,2025-05-09T08:37:44,213.87.251.29,"{""country_code"": ""RU"", ""continent_code"": ""EU"", ""region_name"": ""Moscow"", ""region_code"": ""RU"", ""timezone"": ""Europe/Moscow"", ""latitude"": 55.8862, ""longitude"": 37.7179}","{""browser"": ""Edge"", ""browser_version"": ""112.0"", ""os"": ""MacOS"", ""os_version"": ""14.0"", ""device"": ""Mobile-Phone""}",True
user_login_event,user_15,user_15,user,enterprise_10,2025-05-23T08:37:44,103.248.96.172,"{""country_code"": ""IN"", ""continent_code"": ""AS"", ""region_name"": ""New Delhi"", ""region_code"": ""IN"", ""timezone"": ""Asia/Kolkata"", ""latitude"": 28.7878, ""longitude"": 77.0706}","{""browser"": ""Safari"", ""browser_version"": ""114.0"", ""os"": ""Windows"", ""os_version"": ""12.0"", ""device"": ""Office-Desktop""}",True
user_login_event,user_1,user_1,user,enterprise_3,2025-06-01T05:37:44,222.99.37.219,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.0087, ""longitude"": 126.0011}","{""browser"": ""Edge"", ""browser_version"": ""110.0"", ""os"": ""Windows"", ""os_version"": ""13.0"", ""device"": ""US-Windows-PC""}",True
user_login_event,user_20,user_20,user,enterprise_4,2025-04-06T07:37:44,103.27.10.90,"{""country_code"": ""IN"", ""continent_code"": ""AS"", ""region_name"": ""New Delhi"", ""region_code"": ""IN"", ""timezone"": ""Asia/Kolkata"", ""latitude"": 28.6564, ""longitude"": 77.1851}","{""browser"": ""Firefox"", ""browser_version"": ""113.0"", ""os"": ""Linux"", ""os_version"": ""14.0"", ""device"": ""Linux-Workstation""}",True
user_login_event,user_10,user_10,user,enterprise_10,2025-05-17T04:37:44,103.27.10.101,"{""country_code"": ""IN"", ""continent_code"": ""AS"", ""region_name"": ""New Delhi"", ""region_code"": ""IN"", ""timezone"": ""Asia/Kolkata"", ""latitude"": 28.8929, ""longitude"": 77.3029}","{""browser"": ""Edge"", ""browser_version"": ""111.0"", ""os"": ""Linux"", ""os_version"": ""10.0"", ""device"": ""Office-Desktop""}",False
user_login_event,user_7,user_7,user,enterprise_2,2025-06-21T05:37:44,213.87.60.93,"{""country_code"": ""RU"", ""continent_code"": ""EU"", ""region_name"": ""Moscow"", ""region_code"": ""RU"", ""timezone"": ""Europe/Moscow"", ""latitude"": 55.9227, ""longitude"": 37.35}","{""browser"": ""Firefox"", ""browser_version"": ""112.0"", ""os"": ""MacOS"", ""os_version"": ""12.0"", ""device"": ""Linux-Workstation""}",True
user_login_event,user_3,user_3,user,enterprise_7,2025-05-22T06:37:44,182.64.146.239,"{""country_code"": ""IN"", ""continent_code"": ""AS"", ""region_name"": ""New Delhi"", ""region_code"": ""IN"", ""timezone"": ""Asia/Kolkata"", ""latitude"": 28.4376, ""longitude"": 76.8869}","{""browser"": ""Firefox"", ""browser_version"": ""114.0"", ""os"": ""MacOS"", ""os_version"": ""12.0"", ""device"": ""Windows-PC""}",True
user_login_event,user_3,user_3,user,enterprise_7,2025-05-09T07:37:44,103.248.99.51,"{""country_code"": ""IN"", ""continent_code"": ""AS"", ""region_name"": ""New Delhi"", ""region_code"": ""IN"", ""timezone"": ""Asia/Kolkata"", ""latitude"": 28.4606, ""longitude"": 76.8862}","{""browser"": ""Firefox"", ""browser_version"": ""114.0"", ""os"": ""MacOS"", ""os_version"": ""13.0"", ""device"": ""Mobile-Phone""}",True
user_login_event,user_4,user_4,user,enterprise_5,2025-05-13T11:37:44,104.192.87.66,"{""country_code"": ""US"", ""continent_code"": ""NA"", ""region_name"": ""New York"", ""region_code"": ""US"", ""timezone"": ""America/New_York"", ""latitude"": 41.507, ""longitude"": -77.2218}","{""browser"": ""Firefox"", ""browser_version"": ""111.0"", ""os"": ""Linux"", ""os_version"": ""10.0"", ""device"": ""Mobile-Phone""}",True
user_login_event,user_11,user_11,user,enterprise_5,2025-05-16T05:37:44,95.165.228.67,"{""country_code"": ""RU"", ""continent_code"": ""EU"", ""region_name"": ""Moscow"", ""region_code"": ""RU"", ""timezone"": ""Europe/Moscow"", ""latitude"": 55.9058, ""longitude"": 37.3952}","{""browser"": ""Safari"", ""browser_version"": ""110.0"", ""os"": ""Windows"", ""os_version"": ""12.0"", ""device"": ""Linux-Workstation""}",True
user_login_event,user_3,user_3,user,enterprise_7,2025-04-19T11:37:44,182.64.173.88,"{""country_code"": ""IN"", ""continent_code"": ""AS"", ""region_name"": ""New Delhi"", ""region_code"": ""IN"", ""timezone"": ""Asia/Kolkata"", ""latitude"": 28.4255, ""longitude"": 76.9826}","{""browser"": ""Safari"", ""browser_version"": ""114.0"", ""os"": ""MacOS"", ""os_version"": ""13.0"", ""device"": ""Windows-PC""}",True
user_login_event,user_13,user_13,user,enterprise_5,2025-06-14T08:37:44,90.63.171.124,"{""country_code"": ""FR"", ""continent_code"": ""EU"", ""region_name"": ""Paris"", ""region_code"": ""FR"", ""timezone"": ""Europe/Paris"", ""latitude"": 48.8476, ""longitude"": 2.0667}","{""browser"": ""Firefox"", ""browser_version"": ""114.0"", ""os"": ""Linux"", ""os_version"": ""12.0"", ""device"": ""Airport-Terminal""}",True
user_login_event,user_9,user_9,user,enterprise_3,2025-04-19T04:37:44,195.154.146.88,"{""country_code"": ""FR"", ""continent_code"": ""EU"", ""region_name"": ""Paris"", ""region_code"": ""FR"", ""timezone"": ""Europe/Paris"", ""latitude"": 48.9816, ""longitude"": 2.1252}","{""browser"": ""Safari"", ""browser_version"": ""111.0"", ""os"": ""Windows"", ""os_version"": ""11.0"", ""device"": ""Mobile-Phone""}",True
user_login_event,user_10,user_10,user,enterprise_10,2025-05-14T04:37:44,103.27.9.81,"{""country_code"": ""IN"", ""continent_code"": ""AS"", ""region_name"": ""New Delhi"", ""region_code"": ""IN"", ""timezone"": ""Asia/Kolkata"", ""latitude"": 28.5938, ""longitude"": 77.2675}","{""browser"": ""Edge"", ""browser_version"": ""112.0"", ""os"": ""Linux"", ""os_version"": ""14.0"", ""device"": ""Linux-Workstation""}",True
user_login_event,user_18,user_18,user,enterprise_9,2025-05-15T10:37:44,175.223.126.165,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.0816, ""longitude"": 127.1222}","{""browser"": ""Chrome"", ""browser_version"": ""115.0"", ""os"": ""MacOS"", ""os_version"": ""13.0"", ""device"": ""US-Windows-PC""}",True
user_login_event,user_5,user_5,user,enterprise_9,2025-05-05T14:37:44,222.99.151.37,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.3885, ""longitude"": 126.987}","{""browser"": ""Chrome"", ""browser_version"": ""115.0"", ""os"": ""Windows"", ""os_version"": ""12.0"", ""device"": ""Office-Desktop""}",True
user_login_event,user_20,user_20,user,enterprise_4,2025-04-19T08:37:44,103.248.96.213,"{""country_code"": ""IN"", ""continent_code"": ""AS"", ""region_name"": ""New Delhi"", ""region_code"": ""IN"", ""timezone"": ""Asia/Kolkata"", ""latitude"": 28.5253, ""longitude"": 76.9334}","{""browser"": ""Firefox"", ""browser_version"": ""115.0"", ""os"": ""Linux"", ""os_version"": ""12.0"", ""device"": ""Office-Desktop""}",False
user_login_event,user_2,user_2,user,enterprise_5,2025-05-17T11:37:44,175.223.63.12,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.1074, ""longitude"": 126.5256}","{""browser"": ""Chrome"", ""browser_version"": ""115.0"", ""os"": ""Linux"", ""os_version"": ""10.0"", ""device"": ""Mobile-Phone""}",True
user_login_event,user_5,user_5,user,enterprise_9,2025-05-16T10:37:44,222.99.122.235,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.1515, ""longitude"": 126.276}","{""browser"": ""Chrome"", ""browser_version"": ""115.0"", ""os"": ""Windows"", ""os_version"": ""10.0"", ""device"": ""US-Office-Desktop""}",True
user_login_event,user_19,user_19,user,enterprise_5,2025-06-15T03:37:44,175.223.26.166,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.1403, ""longitude"": 126.4571}","{""browser"": ""Chrome"", ""browser_version"": ""113.0"", ""os"": ""Windows"", ""os_version"": ""12.0"", ""device"": ""US-MacBook.local""}",True
user_login_event,user_20,user_20,user,enterprise_4,2025-03-25T06:37:44,103.248.96.210,"{""country_code"": ""IN"", ""continent_code"": ""AS"", ""region_name"": ""New Delhi"", ""region_code"": ""IN"", ""timezone"": ""Asia/Kolkata"", ""latitude"": 28.4087, ""longitude"": 77.0713}","{""browser"": ""Firefox"", ""browser_version"": ""114.0"", ""os"": ""Linux"", ""os_version"": ""14.0"", ""device"": ""Office-Desktop""}",True
user_login_event,user_2,user_2,user,enterprise_5,2025-06-06T06:37:44,222.99.157.207,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.9123, ""longitude"": 127.2457}","{""browser"": ""Chrome"", ""browser_version"": ""114.0"", ""os"": ""Linux"", ""os_version"": ""13.0"", ""device"": ""US-Windows-PC""}",True
user_login_event,user_14,user_14,user,enterprise_5,2025-04-22T10:37:44,90.63.194.133,"{""country_code"": ""FR"", ""continent_code"": ""EU"", ""region_name"": ""Paris"", ""region_code"": ""FR"", ""timezone"": ""Europe/Paris"", ""latitude"": 48.8645, ""longitude"": 2.4392}","{""browser"": ""Firefox"", ""browser_version"": ""112.0"", ""os"": ""MacOS"", ""os_version"": ""10.0"", ""device"": ""Airport-Terminal""}",True
user_login_event,user_17,user_17,user,enterprise_2,2025-05-04T08:37:44,213.87.154.17,"{""country_code"": ""RU"", ""continent_code"": ""EU"", ""region_name"": ""Moscow"", ""region_code"": ""RU"", ""timezone"": ""Europe/Moscow"", ""latitude"": 55.924, ""longitude"": 37.2952}","{""browser"": ""Safari"", ""browser_version"": ""111.0"", ""os"": ""MacOS"", ""os_version"": ""11.0"", ""device"": ""Office-Desktop""}",True
user_login_event,user_19,user_19,user,enterprise_5,2025-04-09T10:37:44,211.45.122.171,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.2231, ""longitude"": 126.4955}","{""browser"": ""Edge"", ""browser_version"": ""113.0"", ""os"": ""Windows"", ""os_version"": ""12.0"", ""device"": ""US-MacBook.local""}",False
user_login_event,user_3,user_3,user,enterprise_7,2025-05-29T07:37:44,182.64.211.84,"{""country_code"": ""IN"", ""continent_code"": ""AS"", ""region_name"": ""New Delhi"", ""region_code"": ""IN"", ""timezone"": ""Asia/Kolkata"", ""latitude"": 28.7299, ""longitude"": 76.837}","{""browser"": ""Safari"", ""browser_version"": ""111.0"", ""os"": ""MacOS"", ""os_version"": ""13.0"", ""device"": ""MacBook-Pro.local""}",True
user_login_event,user_17,user_17,user,enterprise_2,2025-06-08T10:37:44,178.140.97.130,"{""country_code"": ""RU"", ""continent_code"": ""EU"", ""region_name"": ""Moscow"", ""region_code"": ""RU"", ""timezone"": ""Europe/Moscow"", ""latitude"": 55.8411, ""longitude"": 37.1311}","{""browser"": ""Safari"", ""browser_version"": ""113.0"", ""os"": ""MacOS"", ""os_version"": ""10.0"", ""device"": ""MacBook-Pro.local""}",True
user_login_event,user_20,user_20,user,enterprise_4,2025-04-19T05:37:44,103.248.98.68,"{""country_code"": ""IN"", ""continent_code"": ""AS"", ""region_name"": ""New Delhi"", ""region_code"": ""IN"", ""timezone"": ""Asia/Kolkata"", ""latitude"": 28.554, ""longitude"": 77.2596}","{""browser"": ""Firefox"", ""browser_version"": ""113.0"", ""os"": ""Linux"", ""os_version"": ""13.0"", ""device"": ""Office-Desktop""}",False
user_login_event,user_14,user_14,user,enterprise_5,2025-05-19T17:37:44,195.154.113.84,"{""country_code"": ""FR"", ""continent_code"": ""EU"", ""region_name"": ""Paris"", ""region_code"": ""FR"", ""timezone"": ""Europe/Paris"", ""latitude"": 48.9246, ""longitude"": 2.4148}","{""browser"": ""Chrome"", ""browser_version"": ""111.0"", ""os"": ""MacOS"", ""os_version"": ""10.0"", ""device"": ""Office-Desktop""}",True
user_login_event,user_3,user_3,user,enterprise_7,2025-06-12T07:37:44,103.27.13.253,"{""country_code"": ""IN"", ""continent_code"": ""AS"", ""region_name"": ""New Delhi"", ""region_code"": ""IN"", ""timezone"": ""Asia/Kolkata"", ""latitude"": 28.4757, ""longitude"": 77.1932}","{""browser"": ""Safari"", ""browser_version"": ""110.0"", ""os"": ""MacOS"", ""os_version"": ""10.0"", ""device"": ""Windows-PC""}",True
user_login_event,user_3,user_3,user,enterprise_7,2025-04-20T05:37:44,103.248.99.121,"{""country_code"": ""IN"", ""continent_code"": ""AS"", ""region_name"": ""New Delhi"", ""region_code"": ""IN"", ""timezone"": ""Asia/Kolkata"", ""latitude"": 28.6015, ""longitude"": 76.9773}","{""browser"": ""Chrome"", ""browser_version"": ""113.0"", ""os"": ""MacOS"", ""os_version"": ""11.0"", ""device"": ""Office-Desktop""}",True
user_login_event,user_12,user_12,user,enterprise_9,2025-03-26T04:37:44,175.223.68.108,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.6348, ""longitude"": 126.5632}","{""browser"": ""Edge"", ""browser_version"": ""112.0"", ""os"": ""Windows"", ""os_version"": ""11.0"", ""device"": ""US-Windows-PC""}",False
user_login_event,user_16,user_16,user,enterprise_1,2025-06-19T12:37:44,222.99.203.215,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.7366, ""longitude"": 126.4516}","{""browser"": ""Firefox"", ""browser_version"": ""114.0"", ""os"": ""MacOS"", ""os_version"": ""13.0"", ""device"": ""US-Linux-Box""}",True
user_login_event,user_13,user_13,user,enterprise_5,2025-04-15T06:37:44,195.154.50.165,"{""country_code"": ""FR"", ""continent_code"": ""EU"", ""region_name"": ""Paris"", ""region_code"": ""FR"", ""timezone"": ""Europe/Paris"", ""latitude"": 48.8313, ""longitude"": 2.061}","{""browser"": ""Chrome"", ""browser_version"": ""114.0"", ""os"": ""Linux"", ""os_version"": ""13.0"", ""device"": ""Mobile-Phone""}",True
user_login_event,user_3,user_3,user,enterprise_7,2025-05-24T11:37:44,182.64.244.193,"{""country_code"": ""IN"", ""continent_code"": ""AS"", ""region_name"": ""New Delhi"", ""region_code"": ""IN"", ""timezone"": ""Asia/Kolkata"", ""latitude"": 28.8177, ""longitude"": 77.3219}","{""browser"": ""Safari"", ""browser_version"": ""115.0"", ""os"": ""MacOS"", ""os_version"": ""14.0"", ""device"": ""MacBook-Pro.local""}",True
user_login_event,user_5,user_5,user,enterprise_9,2025-04-15T09:37:44,222.99.119.154,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.4308, ""longitude"": 126.8953}","{""browser"": ""Edge"", ""browser_version"": ""113.0"", ""os"": ""Windows"", ""os_version"": ""13.0"", ""device"": ""US-Windows-PC""}",True
user_login_event,user_20,user_20,user,enterprise_4,2025-06-01T11:37:44,182.64.158.35,"{""country_code"": ""IN"", ""continent_code"": ""AS"", ""region_name"": ""New Delhi"", ""region_code"": ""IN"", ""timezone"": ""Asia/Kolkata"", ""latitude"": 28.6761, ""longitude"": 77.3102}","{""browser"": ""Firefox"", ""browser_version"": ""112.0"", ""os"": ""Linux"", ""os_version"": ""12.0"", ""device"": ""Office-Desktop""}",True
user_login_event,user_20,user_20,user,enterprise_4,2025-04-05T09:37:44,103.248.97.85,"{""country_code"": ""IN"", ""continent_code"": ""AS"", ""region_name"": ""New Delhi"", ""region_code"": ""IN"", ""timezone"": ""Asia/Kolkata"", ""latitude"": 28.5217, ""longitude"": 76.96}","{""browser"": ""Firefox"", ""browser_version"": ""112.0"", ""os"": ""Linux"", ""os_version"": ""13.0"", ""device"": ""Office-Desktop""}",True
user_login_event,user_9,user_9,user,enterprise_3,2025-06-23T11:37:44,195.154.171.226,"{""country_code"": ""FR"", ""continent_code"": ""EU"", ""region_name"": ""Paris"", ""region_code"": ""FR"", ""timezone"": ""Europe/Paris"", ""latitude"": 48.9037, ""longitude"": 2.5878}","{""browser"": ""Firefox"", ""browser_version"": ""113.0"", ""os"": ""Windows"", ""os_version"": ""12.0"", ""device"": ""Mobile-Phone""}",True
